AGR_NAME,OBJECT,AUTH_DESC,FIELD,LOW,HIGH,Remarks
ZSG_FSCM_CR.CRDBLK_APPR,S_APPL_LOG,Applications log,ALG_SUBOBJ,,,Check with Francisca
ZSG_FSCM_CR.CRDBLK_APPR,V_VBAK_AAT,Sales Document: Authorization for Sales Document Types,AUART,,,Check with Francisca
ZSG_FSCM_CR.CRDBLK_APPR,V_VBAK_CCD,Sales Document: Payment Cards,AUART_CCD,,,Check with Francisca
ZSG_FSCM_CR.CRDBLK_APPR,V_VBRK_FKA,Billing: Authorization for Billing Types,FKART,,,Check with Francisca
ZSG_FSCM_CR.CRDBLK_APPR,WFD_ASSGMT,Workforce Assignment,ACTVT,,,Check with Francisca
ZSG_FSCM_CR.CRDBLK_APPR,WFD_ASSGMT,Workforce Assignment,WFD_SCOPE,,,Check with Francisca
ZSG_MM_IM.DSP_716,B_BUPA_GRP,Business Partner: Authorization Groups,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,B_BUPA_RLT,Business Partner: BP Roles,RLTYP,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,B_USERST_T,Status Management: Set/Delete User Status using Transaction,BERSL,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,B_USERST_T,Status Management: Set/Delete User Status using Transaction,STSMA,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_ARPL_WRK,CIM: Work center- plant,ACTVT,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_CABN,Authorization for Characteristics Maintenance,ACTVT,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_DRAD_OBJ,Create/Change/Display/Delete Object Link,ACTVT,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_DRAD_OBJ,Create/Change/Display/Delete Object Link,DOKAR,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_DRAD_OBJ,Create/Change/Display/Delete Object Link,STATUS,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_DRAW_TCS,Status-Dependent Authorizations for Documents,DOKST,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_KLAH_BKP,Authorization for Class Maintenance,BGRKP,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_ART,PS: Project type authorization for WBS elements,PS_PRART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_KST,PS: Cost Center Authorization for WBS elements,PS_FKOKR,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_KST,PS: Cost Center Authorization for WBS elements,PS_FKSTL,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_USR,PS: Model for User Field Authorization for WBS elements,USR10_1,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_USR,PS: Model for User Field Authorization for WBS elements,USR10_2,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_USR,PS: Model for User Field Authorization for WBS elements,USR20_1,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_USR,PS: Model for User Field Authorization for WBS elements,USR20_2,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_USR,PS: Model for User Field Authorization for WBS elements,USRFLAG_1,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_USR,PS: Model for User Field Authorization for WBS elements,USRFLAG_2,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_PRPS_VNR,PS: Project Manager Authorization for WBS elements,PS_VERNR,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_STUE_BER,CS BOM Authorizations,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_STUE_BER,CS BOM Authorizations,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_STUE_BER,CS BOM Authorizations,STLAN,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_STUE_BER,CS BOM Authorizations,STLAN,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,C_TCLA_BKA,Authorization for Class Types,KLART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_BKPF_BED,Accounting Document: Account Authorization for Customers,BRGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_BKPF_BEK,Accounting Document: Account Authorization for Vendors,BRGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_FAGL_LDR,General Ledger: Authorization for Ledger,GLRLDNR,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_FAGL_LDR,General Ledger: Authorization for Ledger,GLRRCTY,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_FAGL_LDR,General Ledger: Authorization for Ledger,GLRVERS,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_KNA1_GRP,Customer: Account Group Authorization,KTOKD,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_LFA1_APP,Vendor: Application Authorization,APPKZ,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,F_LFA1_GRP,Vendor: Account Group Authorization,KTOKK,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,I_INGRP,PM: Maintenance Planner Group,INGRP,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,I_KOSTL,PM: Cost Centers,KOSTL,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,I_KOSTL,PM: Cost Centers,TCD,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,I_MASS,PM: Mass Data Change,IMASS,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,K_CSKS,CO-CCA: Cost Center Master,KOSTL,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,K_KEKO,CO-PC: Product Costing,KLVAR,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_IS_MATKL,LIS Standard Analysis: Info Structure / Material Group,MATKL,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_IS_MTART,LIS Standard Analysis: Info Structure / Material Type,MTART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_MAR,Material Master: Material Types,ACTVT,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_MAR,Material Master: Material Types,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_MAR,Material Master: Material Types,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_MAT,Material Master: Materials,ACTVT,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_MAT,Material Master: Materials,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_MAT,Material Master: Materials,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_STA,Material Master: Maintenance Statuses,STATM,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_WGR,Material Master: Material Groups,ACTVT,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_WGR,Material Master: Material Groups,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MATE_WGR,Material Master: Material Groups,BEGRU,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MTDI_ORG,Organizational Levels for Material Requirements Planning,DISPO,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MTDI_ORG,Organizational Levels for Material Requirements Planning,DISPO,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,M_MTDI_ORG,Organizational Levels for Material Requirements Planning,DISPO,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,PLOG,Personnel Planning,INFOTYP,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,PLOG,Personnel Planning,ISTAT,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,PLOG,Personnel Planning,OTYPE,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,PLOG,Personnel Planning,PPFCODE,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,PLOG,Personnel Planning,SUBTYP,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,SDDLVIEW,DDL Entity Access,DDLNAME,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,SDDLVIEW,DDL Entity Access,DDLSRCNAME,,,Copy from any other existing role
ZSG_MM_IM.DSP_716,V_VBAK_CCD,Sales Document: Payment Cards,AUART_CCD,,,Copy from any other existing role
ZSG_MM_LO.NT.PRO-GR_511,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_511,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_511,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_511,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_511,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_511,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_511,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_511,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_512,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_513,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_515,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_516,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_517,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_518,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_519,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_520,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_521,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_522,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_523,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,M_INVVAL,Inventory Values Display,DISPINVVAL,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,M_MRES_BWA,Reservations: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,M_MSEG_BMB,Material Documents: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,M_MSEG_BWA,Goods Movements: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_611,M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,BWART,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_613,F_KNA1_BED,Customer: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
ZSG_MM_LO.NT.PRO-GR_613,F_LFA1_BEK,Vendor: Account Authorization,BRGRU,,,Copy from ZSG_MM_LO.PRO-GR related roles
