User Name,Role,Short Role Description,Authorization Object,Field name,From Value,To Value
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKOB,BUS1001001,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKOB,BUS1001006,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKOB,MARA,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,STATUS,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKOB,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,STATUS,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_APL,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_APL,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_APL,FILEXT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_DOK,ACTVT,52,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_DOK,ACTVT,53,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_DOK,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_DOK,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_DOK,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_STA,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_STA,DOKST,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,DOKAR,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCD,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,DOKST,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAW_TCS,DOKST,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KANBAN,PKATY,DP,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KANBAN,PKATY,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KANBAN,WERKS,SG01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,BGRKL,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,BGRKL,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKL,BGRKL,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKP,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKP,BGRKP,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKP,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKP,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKP,BGRKP,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKP,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BKP,BGRKP,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BSE,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_KLAH_BSE,BGRSE,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,BEGRU,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,STLAN,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,STLTY,M,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,BEGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,STLAN,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,STLTY,M,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,BEGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,STLAN,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_BER,STLTY,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_MAI,ACTVT,23,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_NOH,NOHIS,' ',
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_NOH,NOHIS,X,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_WRK,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_WRK,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_WRK,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_WRK,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_STUE_WRK,CSWRK,SG01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLA_BKA,KLART,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLA_BKA,KLART,001,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLA_BKA,KLART,022,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLA_BKA,KLART,023,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_BER,KLART,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_BER,SICHT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,ACTVT,23,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,KLART,001,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,SICHT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,KLART,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,SICHT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,ACTVT,23,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,KLART,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_TCLS_MNT,SICHT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_VC_MODEL,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_VC_MODEL,LOV_OBJTYP,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_VC_MODEL,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_VC_MODEL,LOV_OBJTYP,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,23,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,49,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,51,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,66,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,94,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_APPL,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_FOBJ,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_SERV,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,49,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,ACTVT,51,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_APPL,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_FOBJ,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_SERV,1376,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_SERV,194_2,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),DRF_ADM,DRF_SERV,194_3,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_BKPF_BED,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_BKPF_BED,BRGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_BKPF_BEK,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_BKPF_BEK,BRGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_FAGL_LDR,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_FAGL_LDR,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_FAGL_LDR,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_FAGL_LDR,BUKRS,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_FAGL_LDR,GLRLDNR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_FAGL_LDR,GLRRCTY,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_FAGL_LDR,GLRVERS,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_KNA1_BED,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_KNA1_BED,BRGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_KNA1_GEN,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_KNA1_GEN,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_KNA1_GRP,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_KNA1_GRP,KTOKD,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_LFA1_BEK,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_LFA1_BEK,BRGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_LFA1_BUK,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_LFA1_BUK,BUKRS,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_LFA1_GEN,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_LFA1_GRP,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),F_LFA1_GRP,KTOKK,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_BEGRP,BEGRP,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_BEGRP,TCD,IQ01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_BEGRP,TCD,IQ02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_BEGRP,TCD,IQ03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_BETRVORG,BETRVORG,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_INGRP,INGRP,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_INGRP,IWERK,SG01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_INGRP,TCD,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_INGRP,INGRP,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_INGRP,IWERK,SG01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_INGRP,TCD,IQ02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_IWERK,IWERK,SG01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_IWERK,TCD,IQ01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_IWERK,TCD,IQ02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_IWERK,TCD,IQ03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_KOSTL,KOKRS,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_KOSTL,KOSTL,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_KOSTL,TCD,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_KOSTL,KOKRS,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_KOSTL,KOSTL,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_KOSTL,TCD,IQ02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_LOGBOOK,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_LOGBOOK,DIACL_TYPE,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_MASS,IMASS,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_SWERK,SWERK,SG01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_SWERK,TCD,IQ01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_SWERK,TCD,IQ02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_SWERK,TCD,IQ03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_TCODE,TCD,F4_EAM_EQUI,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_TCODE,TCD,IQ01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_TCODE,TCD,IQ02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),I_TCODE,TCD,IQ03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_KEKO,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_KEKO,BUKRS,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_KEKO,KLVAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_ML_VA,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_ML_VA,BWKEY,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_PCA_MD,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_PCA_MD,KOKRS,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),K_PCA_MD,PRCTR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),L_TCODE,TCD,VM01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),L_TCODE,TCD,VM02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),L_TCODE,TCD,VM03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKG,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKG,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKG,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKG,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKG,EKGRP,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKO,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKO,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKO,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKO,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_EKO,EKORG,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_WRK,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_WRK,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_WRK,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_WRK,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_EINF_WRK,WERKS,SG01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_LFM1_EKO,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_LFM1_EKO,EKORG,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_BUK,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_BUK,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_BUK,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_BUK,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_BUK,ACTVT,08,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_BUK,BUKRS,1800,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_LGN,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_LGN,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_LGN,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_LGN,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_LGN,ACTVT,08,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_LGN,LGNUM,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_MAN,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_MAN,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_MAN,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_MAN,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_MAN,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_MAR,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),M_MATE_MAR,ACTVT,02,
