Object Name,Text - Description,,,,,,,,,,,,,,,,,,,,
/PM0/ATANA,Check Tool: Authorization for Check Variant,,,,,,,,,,,,,,,,,,,,
/PM0/COMP,FS-PM: Company Assignment,,,,,,,,,,,,,,,,,,,,
/PM0/DUCON,FS-PM: Dual Control for Authorization Group,,,,,,,,,,,,,,,,,,,,
/PM0/FPP,FS-PM: Activities Related to FPP,,,,,,,,,,,,,,,,,,,,
/PM0/IBCT,FS-PM: Template for In-Force Business Configurator,,,,,,,,,,,,,,,,,,,,
/PM0/MIG,FS-PM: Migration,,,,,,,,,,,,,,,,,,,,
/PM0/RNS,FS-PM: Maintenance of Customer Redefinition Hierarchy,,,,,,,,,,,,,,,,,,,,
/PM0/RWP,FS-PM: Workplace,,,,,,,,,,,,,,,,,,,,
/PMG/MPO,Authorization Object for Master Policy Business Process,,,,,,,,,,,,,,,,,,,,
/PRA/ALVBT,Enable or Disable ALV Toolbar Buttons,,,,,,,,,,,,,,,,,,,,
/PRA/BPMST,Business Partner Authorization,,,,,,,,,,,,,,,,,,,,
/PRA/OMMFM,Marketing Free Maintenance,,,,,,,,,,,,,,,,,,,,
/PRA/OWN,Owner Field Level Authorization,,,,,,,,,,,,,,,,,,,,
/PRA/PN,PPN Management Authorization,,,,,,,,,,,,,,,,,,,,
/PRA/RADM,Accounting Document,,,,,,,,,,,,,,,,,,,,
/PRA/RADRL,Revenue Accounting Document Report,,,,,,,,,,,,,,,,,,,,
/PSPRO/_US,Overwrite User Status Checks,,,,,,,,,,,,,,,,,,,,
/S4PPM/BGT,Project budget  transfer,,,,,,,,,,,,,,,,,,,,
/S4PPM/PDM,ProjectDemand,,,,,,,,,,,,,,,,,,,,
/S4PPM/PRJ,Authorization Object for Project,,,,,,,,,,,,,,,,,,,,
/S4PPM/PRR,Authorization Object for Project Ranking,,,,,,,,,,,,,,,,,,,,
/SAPCE/IU0,Benefits,,,,,,,,,,,,,,,,,,,,
/SAPCE/IU1,Authorization object for the Benefit Mass Change Report,,,,,,,,,,,,,,,,,,,,
/SAPCE/IU2,Authorization object for the Seals Management Report,,,,,,,,,,,,,,,,,,,,
/SAPCE/IUE,Authorization Object: Currency EURO Conversion for BBIC,,,,,,,,,,,,,,,,,,,,
/SAPCE/IUM,Authorization Object for Metering Area,,,,,,,,,,,,,,,,,,,,
/SAPCE/RES,Tax Invoices and Correction Tax Invoices,,,,,,,,,,,,,,,,,,,,
/SAPCE/RU,Authorization object for Seals Management Russia,,,,,,,,,,,,,,,,,,,,
/SAPCND/CC,Condition Technique: Authorization Cross-Client Config.,,,,,,,,,,,,,,,,,,,,
/SAPCND/CM,Condition Technique: Condition Maintenance (Generic Part),,,,,,,,,,,,,,,,,,,,
/SAPCND/CO,"Condition Technique: Field Catalog, Condition Table",,,,,,,,,,,,,,,,,,,,
/SAPCND/RC,Condition Technique: Condition Maintenance (Release by Auth),,,,,,,,,,,,,,,,,,,,
/SAPCND/SS,Condition Technique: System Settings,,,,,,,,,,,,,,,,,,,,
/SAPF15/BL,,,,,,,,,,,,,,,,,,,,,
/SAPF15/BU,,,,,,,,,,,,,,,,,,,,,
/SAPF15/BW,,,,,,,,,,,,,,,,,,,,,
/SAPF15/CT,,,,,,,,,,,,,,,,,,,,,
/SAPF15/FK,,,,,,,,,,,,,,,,,,,,,
/SAPF15/FP,,,,,,,,,,,,,,,,,,,,,
/SAPF15/FS,,,,,,,,,,,,,,,,,,,,,
/SAPF15/HO,,,,,,,,,,,,,,,,,,,,,
/SAPF15/KR,,,,,,,,,,,,,,,,,,,,,
/SAPF15/KZ,,,,,,,,,,,,,,,,,,,,,
/SAPF15/PS,,,,,,,,,,,,,,,,,,,,,
/SAPF15/RS,,,,,,,,,,,,,,,,,,,,,
/SAPF15/VS,,,,,,,,,,,,,,,,,,,,,
/SAPMP/RTS,Define Sequence of Reel Types,,,,,,,,,,,,,,,,,,,,
/SAPPO/ADM,Close Postprocessing Order with Actions,,,,,,,,,,,,,,,,,,,,
/SAPPO/FLT,Postprocessing Order Filter,,,,,,,,,,,,,,,,,,,,
/SAPPO/ORD,Postprocessing Order,,,,,,,,,,,,,,,,,,,,
/SAPPO/WLA,Assignment of Worklist,,,,,,,,,,,,,,,,,,,,
/SCDL/AUTH,(Obsolete) Delivery Authorization,,,,,,,,,,,,,,,,,,,,
/SCMB/LMEW,Labor Management Executed Workload,,,,,,,,,,,,,,,,,,,,
/SCMB/LMPD,Labor Management Performance Document,,,,,,,,,,,,,,,,,,,,
/SCMB/LOCB,Location: Access based on Authorization Group,,,,,,,,,,,,,,,,,,,,
/SCMB/PESL,Authorization Object SCMB: Define PSM Selection,,,,,,,,,,,,,,,,,,,,
/SCMB/SCUB,Authorization Object SCMB: Supply Chain Unit,,,,,,,,,,,,,,,,,,,,
/SCMB/SFUN,Special Functions SCM Basis,,,,,,,,,,,,,,,,,,,,
/SCMB/TDLR,Authorization Object SCMB: TSP Administration,,,,,,,,,,,,,,,,,,,,
/SCMB/WDCP,Capacities,,,,,,,,,,,,,,,,,,,,
/SCMB/WDEF,Warehouse Dependant Shift Definition,,,,,,,,,,,,,,,,,,,,
/SCMTMS/BO,OBSOLETE - DO NOT USE or ASSIGN,,,,,,,,,,,,,,,,,,,,
/SCTM/AUTH,General Transportation Authorizations,,,,,,,,,,,,,,,,,,,,
/SCTM/CD,Authorizations for Maintaining Cross-Docking Routes,,,,,,,,,,,,,,,,,,,,
/SCTM/RG,Master Data Maintenance in Routing Guide (General),,,,,,,,,,,,,,,,,,,,
/SCTM/SCU,,,,,,,,,,,,,,,,,,,,,
/SCTM/STAT,Authorization for Transportation Status,,,,,,,,,,,,,,,,,,,,
/SCWM/ACTI,EWM Activity Area,,,,,,,,,,,,,,,,,,,,
/SCWM/AIMP,Authorization Object for Account Assignment Data Management,,,,,,,,,,,,,,,,,,,,
/SCWM/ATTS,EWM Attachments,,,,,,,,,,,,,,,,,,,,
/SCWM/CHG,EWM Batch,,,,,,,,,,,,,,,,,,,,
/SCWM/CHM,EWM Check Monitor,,,,,,,,,,,,,,,,,,,,
/SCWM/CHMP,OBSOLETE EWM Check Monitor Profile,,,,,,,,,,,,,,,,,,,,
/SCWM/COST,EWM Warehouse Costs and FTE Data,,,,,,,,,,,,,,,,,,,,
/SCWM/DATC,EWM Data Container for Demo Content,,,,,,,,,,,,,,,,,,,,
/SCWM/DLV,(Obsolete) EWM Warehouse Request,,,,,,,,,,,,,,,,,,,,
/SCWM/DLV2,EWM Warehouse Request with Warehouse Number,,,,,,,,,,,,,,,,,,,,
/SCWM/DSAP,Loading Appointment,,,,,,,,,,,,,,,,,,,,
/SCWM/DSLP,Loading Point,,,,,,,,,,,,,,,,,,,,
/SCWM/DSSL,Slot,,,,,,,,,,,,,,,,,,,,
/SCWM/EGF,EGF Authorization Object (Object Selection),,,,,,,,,,,,,,,,,,,,
/SCWM/EGF1,EGF Authorization Object (Maintain Layouts),,,,,,,,,,,,,,,,,,,,
/SCWM/EGF2,EGF Authorization Object (Maintain Chart Template),,,,,,,,,,,,,,,,,,,,
/SCWM/ELS,Labor Management - Engineered Labor Standards,,,,,,,,,,,,,,,,,,,,
/SCWM/ESIC,EWM Express Delivery Company,,,,,,,,,,,,,,,,,,,,
/SCWM/EWLS,EWM Executed Workload - Special Functions,,,,,,,,,,,,,,,,,,,,
/SCWM/HU,EWM: Handling Unit,,,,,,,,,,,,,,,,,,,,
/SCWM/HUHS,EWM HU History,,,,,,,,,,,,,,,,,,,,
/SCWM/ILT,EWM Indirect Labor Task,,,,,,,,,,,,,,,,,,,,
/SCWM/IMPL,EWM: Implementation Tools,,,,,,,,,,,,,,,,,,,,
/SCWM/LDP,Labor Demand Planning Functions per Warehouse,,,,,,,,,,,,,,,,,,,,
/SCWM/LDPV,Labor Demand Planning,,,,,,,,,,,,,,,,,,,,
/SCWM/LG,EWM Storage Bin,,,,,,,,,,,,,,,,,,,,
/SCWM/MFS,EWM PLC-Relevant Processes,,,,,,,,,,,,,,,,,,,,
/SCWM/MIG,EWM Migration Reports,,,,,,,,,,,,,,,,,,,,
/SCWM/MO,EWM Monitoring Activities,,,,,,,,,,,,,,,,,,,,
/SCWM/MSTR,EWM Measurement Services,,,,,,,,,,,,,,,,,,,,
/SCWM/OC,Output Management,,,,,,,,,,,,,,,,,,,,
/SCWM/PAS,EWM Preallocated Stock,,,,,,,,,,,,,,,,,,,,
/SCWM/PIBK,EWM PI book Inventory Change,,,,,,,,,,,,,,,,,,,,
/SCWM/PIMP,Authorization Object for Proof of Delivery Data Management,,,,,,,,,,,,,,,,,,,,
/SCWM/PIPR,EWM Physical Inventory,,,,,,,,,,,,,,,,,,,,
/SCWM/PL,Labor Management - Planning & Simulation,,,,,,,,,,,,,,,,,,,,
/SCWM/POHU,EWM: Planned Shipping Handling Unit,,,,,,,,,,,,,,,,,,,,
/SCWM/PROD,Warehouse Product,,,,,,,,,,,,,,,,,,,,
/SCWM/QDOC,EWM Inspection Document,,,,,,,,,,,,,,,,,,,,
/SCWM/QELM,EWM Inspection Document - Element,,,,,,,,,,,,,,,,,,,,
/SCWM/QFID,EWM Inspection Document - Finding,,,,,,,,,,,,,,,,,,,,
/SCWM/QFUP,Authorization Check for Logistical Follow up Action,,,,,,,,,,,,,,,,,,,,
/SCWM/QLVL,EWM: Quality Level,,,,,,,,,,,,,,,,,,,,
/SCWM/QSUP,EWM Inspection Settings,,,,,,,,,,,,,,,,,,,,
/SCWM/QUEU,EWM Queue,,,,,,,,,,,,,,,,,,,,
/SCWM/RFAD,EWM Screen Enhancements for RF,,,,,,,,,,,,,,,,,,,,
/SCWM/RFLT,EWM Logical Transactions for RF,,,,,,,,,,,,,,,,,,,,
/SCWM/RSRC,EWM Resource Maintenance,,,,,,,,,,,,,,,,,,,,
/SCWM/RSTY,EWM Resource Type,,,,,,,,,,,,,,,,,,,,
/SCWM/SFUN,EWM Special Functions,,,,,,,,,,,,,,,,,,,,
/SCWM/SLFE,EWM Special Functions per Warehouse Number and Entitled,,,,,,,,,,,,,,,,,,,,
/SCWM/SLFU,EWM Special Functions per Warehouse Number,,,,,,,,,,,,,,,,,,,,
/SCWM/SLOT,EWM Slotting,,,,,,,,,,,,,,,,,,,,
/SCWM/STBI,EWM Stock at Location Type 'Storage Bin',,,,,,,,,,,,,,,,,,,,
/SCWM/STLG,EWM Stock at Location Type 'Warehouse Number',,,,,,,,,,,,,,,,,,,,
/SCWM/STRS,EWM Stock at Location Type 'Resource',,,,,,,,,,,,,,,,,,,,
/SCWM/STTU,EWM Stock at Location Type 'Transportation Unit',,,,,,,,,,,,,,,,,,,,
/SCWM/TATT,EWM Time and Attendance Integration,,,,,,,,,,,,,,,,,,,,
/SCWM/TOCR,EWM Warehouse Task Creation,,,,,,,,,,,,,,,,,,,,
/SCWM/TOHA,EWM Warehouse Task Processing,,,,,,,,,,,,,,,,,,,,
/SCWM/TR,EWM Means of Transport,,,,,,,,,,,,,,,,,,,,
/SCWM/VAS,EWM: Processing VAS Order,,,,,,,,,,,,,,,,,,,,
/SCWM/VM,EWM Warehouse Specific View Maintenance,,,,,,,,,,,,,,,,,,,,
/SCWM/WAV1,"EWM Wave Templates, Condition Records for Wave Template Det.",,,,,,,,,,,,,,,,,,,,
/SCWM/WAV2,EWM Waves,,,,,,,,,,,,,,,,,,,,
/SCWM/WBBM,Warehouse Billing Measurement,,,,,,,,,,,,,,,,,,,,
/SCWM/WBMR, Request for Warehouse Billing Measurement,,,,,,,,,,,,,,,,,,,,
/SCWM/WBMS,Specification of Warehouse Billing Measurement,,,,,,,,,,,,,,,,,,,,
/SCWM/WBSN,Snapshot for Warehouse Billing,,,,,,,,,,,,,,,,,,,,
/SCWM/WCTA,"Activities (Read Only, Modify All) in EWM Work Center",,,,,,,,,,,,,,,,,,,,
/SCWM/WHF4,Warehouse Number Data in Value Helps,,,,,,,,,,,,,,,,,,,,
/SCWM/WST,EWM Work Center,,,,,,,,,,,,,,,,,,,,
/SDF/E2E,Authorization for end-to-end diagnostic,,,,,,,,,,,,,,,,,,,,
/SDF/GPDP,Access secure GP data provider,,,,,,,,,,,,,,,,,,,,
/SDF/GPREP,Execute ABAP report from GP,,,,,,,,,,,,,,,,,,,,
/SDF/IVAUT,Integration visibility authorization object.,,,,,,,,,,,,,,,,,,,,
/SDF/S_OPS,ALM for Operations,,,,,,,,,,,,,,,,,,,,
/SDF/TRACE,Authorization for end-to-end trace,,,,,,,,,,,,,,,,,,,,
/SDF/WSMON,Web Service Monitoring,,,,,,,,,,,,,,,,,,,,
/SMB/ACTV,Set Semaphore /SMB/ACTIVATION_RUNNING,,,,,,,,,,,,,,,,,,,,
/SMB/AUTH,Authorization Object for SMB,,,,,,,,,,,,,,,,,,,,
/SMB/BUF,Object for access /SMB/X4_BUFFER,,,,,,,,,,,,,,,,,,,,
/SMB/COMP,Authorization object for COMPARISON table,,,,,,,,,,,,,,,,,,,,
/SMB/CR,Obsolete - Content Restructuring,,,,,,,,,,,,,,,,,,,,
/SMB/IMP,implementation assistant activities,,,,,,,,,,,,,,,,,,,,
/SMB/LC_PR,Object Access for Life Cycle Projekts,,,,,,,,,,,,,,,,,,,,
/SMB/MDASC,OBSOLETE - Transport of Non Customizing Objects,,,,,,,,,,,,,,,,,,,,
/SMB/MRACT,Authorization for Manual Re-work activities,,,,,,,,,,,,,,,,,,,,
/SMB/NQ2P,Activate new Q2P,,,,,,,,,,,,,,,,,,,,
/SMB/PRTR,"Set Semaphores /SMB/PROJECT_RELEASED, /SMB/TRANSPORT_RUNNING",,,,,,,,,,,,,,,,,,,,
/SMB/PRUN,Set Semaphore /SMB/PROJECT_RUNNING,,,,,,,,,,,,,,,,,,,,
/SMB/Q2P,Authorization Object for SMB Q2P,,,,,,,,,,,,,,,,,,,,
/SMB/SEMM,Emergency release of Semaphores,,,,,,,,,,,,,,,,,,,,
/SMB/START,Starting Framework,,,,,,,,,,,,,,,,,,,,
/SMERP/SIM,SAP Inventory Manager Application,,,,,,,,,,,,,,,,,,,,
/SMERP/SWM,SAP Work Manager Application,,,,,,,,,,,,,,,,,,,,
/SMFND/A00,ConfigPanel: Security Setting Authorization,,,,,,,,,,,,,,,,,,,,
/SMFND/A01,Mobile application - general authorization,,,,,,,,,,,,,,,,,,,,
/SMFND/C00,Mobile application - general authorization,,,,,,,,,,,,,,,,,,,,
/SMFND/MAP,Mobile Application Comparison Report - Authorization,,,,,,,,,,,,,,,,,,,,
/SPE/AAC,Account Assignment Categories,,,,,,,,,,,,,,,,,,,,
/SPE/QEDIT,Editing of qRFC Messages from EWM,,,,,,,,,,,,,,,,,,,,
/SPE/REF_C,Allow background-creation of predeccessor documents via VL60,,,,,,,,,,,,,,,,,,,,
/SRMSMC/AC,UI Actions in SLC Sell Side,,,,,,,,,,,,,,,,,,,,
/SRMSMC/AM,Activity Management,,,,,,,,,,,,,,,,,,,,
/SRMSMC/BO,Business Object Authorization in SLC,,,,,,,,,,,,,,,,,,,,
/SRMSMC/CS,Supplier Classification,,,,,,,,,,,,,,,,,,,,
/SRMSMC/DB,Dun and Bradstreet Interface Access,,,,,,,,,,,,,,,,,,,,
/SRMSMC/EX,Extensibility for a Business Object,,,,,,,,,,,,,,,,,,,,
/SRMSMC/MA,Activity Manager,,,,,,,,,,,,,,,,,,,,
/SRMSMC/MC,Manager of Categories (Category Manager),,,,,,,,,,,,,,,,,,,,
/SRMSMC/PA,Participant of Activities,,,,,,,,,,,,,,,,,,,,
/SRMSMC/R1,Role Activity Manager,,,,,,,,,,,,,,,,,,,,
/SRMSMC/R2,Role Participant in Activity,,,,,,,,,,,,,,,,,,,,
/SRMSMC/R3,Role Category Manager,,,,,,,,,,,,,,,,,,,,
/SRMSMC/R4,,,,,,,,,,,,,,,,,,,,,
/SRMSMC/R5,,,,,,,,,,,,,,,,,,,,,
/SRMSMC/RL,Roles of a user in SAP Supplier and Category Management,,,,,,,,,,,,,,,,,,,,
/STMC/TMSY,to be deleted,,,,,,,,,,,,,,,,,,,,
/STTPEC/CO,Advanced Track & Trace Configuration,,,,,,,,,,,,,,,,,,,,
/STTPEC/IN,Advanced Track & Trace Integration,,,,,,,,,,,,,,,,,,,,
/STTPEC/TS,Test Program Authorization,,,,,,,,,,,,,,,,,,,,
/TMF/CUSTR,Control Custom Report by report Id,,,,,,,,,,,,,,,,,,,,
/TMF/ECD,SPED ECD,,,,,,,,,,,,,,,,,,,,
/TMF/ECD01,API - SPED ECD,,,,,,,,,,,,,,,,,,,,
/TMF/ECF,SPED ECF,,,,,,,,,,,,,,,,,,,,
/TMF/ECF01,API - SPED ECF,,,,,,,,,,,,,,,,,,,,
/TMF/ECK01,API - Checklist for ECF,,,,,,,,,,,,,,,,,,,,
/TMF/ECKL,[OBSOLETE]: Check List for ECF,,,,,,,,,,,,,,,,,,,,
/TMF/EFD,SPED EFD,,,,,,,,,,,,,,,,,,,,
/TMF/EFD01,API - SPED EFD,,,,,,,,,,,,,,,,,,,,
/TMF/EQT01,API - SPED ECF Questionnaire,,,,,,,,,,,,,,,,,,,,
/TMF/FISCP,Fiscal Period,,,,,,,,,,,,,,,,,,,,
/TMF/H_CMP,[OBSOLETE] eSocial - Actions/Information acordding to,,,,,,,,,,,,,,,,,,,,
/TMF/H_EVT,[OBSOLETE] eSocial - Event Display Object,,,,,,,,,,,,,,,,,,,,
/TMF/IEX,[OBSOLETE]: SPED Import Excel – SAP GUI,,,,,,,,,,,,,,,,,,,,
/TMF/IEXU,SPED Import Excel – UI5,,,,,,,,,,,,,,,,,,,,
/TMF/INIL,Initial Load,,,,,,,,,,,,,,,,,,,,
/TMF/IRTF,SPED ImportRTF,,,,,,,,,,,,,,,,,,,,
/TMF/M_CMP,Messaging Framework - Actions/Information Nr.Inscrition,,,,,,,,,,,,,,,,,,,,
/TMF/M_EVT,Messaging Framework - Event Display Object,,,,,,,,,,,,,,,,,,,,
/TMF/M_INT,Messaging Framework - Integration Display Object,,,,,,,,,,,,,,,,,,,,
/TMF/M_SH,Messaging Framework - Template Sheet Generation,,,,,,,,,,,,,,,,,,,,
/TMF/NFCOR,Nota Fiscal Correction,,,,,,,,,,,,,,,,,,,,
/TMF/NFCRE,Nota Fiscal Creation,,,,,,,,,,,,,,,,,,,,
/TMF/NFV01,API - Nota Fiscal Viewer,,,,,,,,,,,,,,,,,,,,
/TMF/NFVR,Nota Fiscal Viewer,,,,,,,,,,,,,,,,,,,,
/TMF/ORGS,Organizational Structure,,,,,,,,,,,,,,,,,,,,
/TMF/PCO,SPED PCO,,,,,,,,,,,,,,,,,,,,
/TMF/PCO01,API - SPED PCO,,,,,,,,,,,,,,,,,,,,
/TMF/SHADE,Authorization to upload deletion in shadow tables,,,,,,,,,,,,,,,,,,,,
/TMF/SHAEX,Maintenance of Complementary Data,,,,,,,,,,,,,,,,,,,,
/TMF/SHAUP,Authorization to upload in shadow tables,,,,,,,,,,,,,,,,,,,,
/TMF/SHESO,[OBSOLETE] eSocial – Template Sheet Generation,,,,,,,,,,,,,,,,,,,,
/TMF/SHGEN,Generate Excel sheets for shadow,,,,,,,,,,,,,,,,,,,,
/TMF/TECH,CTR Tech Info,,,,,,,,,,,,,,,,,,,,
/TMF/TOM,[OBSOLETE]: Tax Obligation Monitor,,,,,,,,,,,,,,,,,,,,
/TMF/TOM02,Tax Obligation Monitor,,,,,,,,,,,,,,,,,,,,
/TMF/TOM03,API - Tax Obligation Monitor,,,,,,,,,,,,,,,,,,,,
/TMF/TOMWS,Tax Obligation Monitor Web Service,,,,,,,,,,,,,,,,,,,,
/TMF/TRACE,TDF Report Execution Log,,,,,,,,,,,,,,,,,,,,
/TRP/GEN,Authorization for Generic Read Access,,,,,,,,,,,,,,,,,,,,
/TRP/MD,Authorization Object for Master Data Access,,,,,,,,,,,,,,,,,,,,
/TRP/RES_H,Resource History Authorization,,,,,,,,,,,,,,,,,,,,
/TRP/TRQ,Authorization for TRP Access,,,,,,,,,,,,,,,,,,,,
/TRP/TU,Authorization for TU Access,,,,,,,,,,,,,,,,,,,,
/UI2/CACHE,UI2 cache invalidation and reconstruction authorization,,,,,,,,,,,,,,,,,,,,
/UI2/CDMDT,CDM Design Time,,,,,,,,,,,,,,,,,,,,
/UI2/CHIP,Page Building Service: CHIP,,,,,,,,,,,,,,,,,,,,
/UI2/DIAGN,Deprecated - App Support Tool for SAP Fiori Launchpad,,,,,,,,,,,,,,,,,,,,
/UI2/FREPO,File Repository,,,,,,,,,,,,,,,,,,,,
/UI2/PERS,Administrate User's Personalization Data,,,,,,,,,,,,,,,,,,,,
/UI2/SRVC,UI2 Service,,,,,,,,,,,,,,,,,,,,
/UI2/UIPC,Fiori Launchpad Page: Customizing,,,,,,,,,,,,,,,,,,,,
/UI2/UISC,Fiori Launchpad Space: Customizing,,,,,,,,,,,,,,,,,,,,
/UI5/DLV,UI delivery: version change authorization,,,,,,,,,,,,,,,,,,,,
/UI5/THEME,UI Theming: Authorization for maintaining themes,,,,,,,,,,,,,,,,,,,,
/UIF/FLEX,UI5 Flexibility Services,,,,,,,,,,,,,,,,,,,,
/UIF/KUATR,UI5 flexibility translation services,,,,,,,,,,,,,,,,,,,,
/UIF/LREP,Layered Repository HTTP Access,,,,,,,,,,,,,,,,,,,,
ACCESS_MU,Authorization to use mashups,,,,,,,,,,,,,,,,,,,,
ACO_OTYPE,Create Administration Authorizations for Each Object Type,,,,,,,,,,,,,,,,,,,,
ACO_SUPER,Superuser per Object Category and Activity,,,,,,,,,,,,,,,,,,,,
ADPIC_CFC,Authorization to ignore the common-field errors in mat. mast,,,,,,,,,,,,,,,,,,,,
ADPIC_RIC,Authorization object for MPN Restricted Interchangeability,,,,,,,,,,,,,,,,,,,,
AD_RFCAUTH,Authorization Check in FSH and MSP RFC function Modules.,,,,,,,,,,,,,,,,,,,,
AEDELETE,Archiving Engine - Delete Scenario,,,,,,,,,,,,,,,,,,,,
AE_DELETE,Archiving Engine - Delete,,,,,,,,,,,,,,,,,,,,
ARBFND_ARB,Authorization Object for Ariba Integration,,,,,,,,,,,,,,,,,,,,
ARBFND_FG,Authorization Object for Fieldglass Integration,,,,,,,,,,,,,,,,,,,,
ARBS4_PRG,Authorization Object for S4HANA CIG Program,,,,,,,,,,,,,,,,,,,,
ARO_AP,Asset Retirement Obligations - Accounting Principles,,,,,,,,,,,,,,,,,,,,
ARO_CEP,Financial Obligations - Cost Estimation Plan,,,,,,,,,,,,,,,,,,,,
ARO_OBL,Asset Retirement Obligations - Master Data,,,,,,,,,,,,,,,,,,,,
ARO_OBLUO,Financial Obligations - Underlying Object,,,,,,,,,,,,,,,,,,,,
ARUN,Authorizations for Order Allocation Run,,,,,,,,,,,,,,,,,,,,
ARUN_CCR,Authorization for Consistency Check Report,,,,,,,,,,,,,,,,,,,,
ARUN_DROP,ARun Drop requirements report,,,,,,,,,,,,,,,,,,,,
ARUN_ITA,Authorization Object for ARun Insight to Action,,,,,,,,,,,,,,,,,,,,
ARUN_LOG,Arun authorization to check the logs,,,,,,,,,,,,,,,,,,,,
ARUN_LOGD,ARun Log,,,,,,,,,,,,,,,,,,,,
ARUN_MNTR,Authorization Object for Monitor Supply Assignment App,,,,,,,,,,,,,,,,,,,,
ARUN_ON,Authorizations for Order Allocation Run,,,,,,,,,,,,,,,,,,,,
ARUN_PRIO,Supply Assignment Priority,,,,,,,,,,,,,,,,,,,,
ARUN_RC,Supply Assignment Release Check Run,,,,,,,,,,,,,,,,,,,,
ARUN_RULE,Authorization Object for Arun Rule,,,,,,,,,,,,,,,,,,,,
ARUN_SDO,Authorization Object for Supply Demand Overview,,,,,,,,,,,,,,,,,,,,
ARUN_SDODM,Monitor Supply Assignment Demand App,,,,,,,,,,,,,,,,,,,,
ARUN_STKST,Authorization object for supply sort rule,,,,,,,,,,,,,,,,,,,,
ARUN_TA,Authorization Object for SDO Temporary Assignments,,,,,,,,,,,,,,,,,,,,
ARUN_WB,ARUN Workbench,,,,,,,,,,,,,,,,,,,,
AS_ESH_BRW,Authorization object for ESH Model Browser,,,,,,,,,,,,,,,,,,,,
AUDIT_AUTH,Authorizations in Audit Processing,,,,,,,,,,,,,,,,,,,,
AUTHOBJ1,DEMO_RAP_AUTHORIZATION_CONTEXT,,,,,,,,,,,,,,,,,,,,
AUTHOBJ2,DEMO_RAP_AUTHORIZATION_CONTEXT,,,,,,,,,,,,,,,,,,,,
AUTHOBJ3,DEMO_RAP_AUTHORIZATION_CONTEXT,,,,,,,,,,,,,,,,,,,,
AUTH_ARUN,Authorization for Order Allocation Run,,,,,,,,,,,,,,,,,,,,
A_A_VIEW,Asset: View,,,,,,,,,,,,,,,,,,,,
A_B_ANLKL,Asset Postings: Company Code/Asset Class,,,,,,,,,,,,,,,,,,,,
A_B_BWART,Asset Postings: Asset Class/Transaction Type,,,,,,,,,,,,,,,,,,,,
A_CFG_CMP,Asset Accounting Company Code,,,,,,,,,,,,,,,,,,,,
A_C_AFAPL,Asset Customizing: Chart of Depreciation,,,,,,,,,,,,,,,,,,,,
A_IMA_ART,Request Type for Appropriation Requests,,,,,,,,,,,,,,,,,,,,
A_IMA_BUK,Company Codes for Appropriation Requests,,,,,,,,,,,,,,,,,,,,
A_IMA_GSB,Business Areas for Appropriation Requests,,,,,,,,,,,,,,,,,,,,
A_IMA_KOK,Controlling Areas for Appropriation Requests,,,,,,,,,,,,,,,,,,,,
A_IMA_MSTA,User Status of Appropriation Requests,,,,,,,,,,,,,,,,,,,,
A_IMA_REQU,Requesting Area of Responsibility for Approp. Requests,,,,,,,,,,,,,,,,,,,,
A_IMA_RESP,Responsible Area of Responsibility for Approp. Requests,,,,,,,,,,,,,,,,,,,,
A_IMA_VSTA,User Status for Appropriation Request Variants,,,,,,,,,,,,,,,,,,,,
A_IMPR_APS,Approval Level for Versions (Program Planning),,,,,,,,,,,,,,,,,,,,
A_IMPR_BUK,Company Codes for Investment Program Positions,,,,,,,,,,,,,,,,,,,,
A_IMPR_GSB,Business Areas for Investment Program Positions,,,,,,,,,,,,,,,,,,,,
A_IMPR_KOK,Controlling Areas for Investment Program Positions,,,,,,,,,,,,,,,,,,,,
A_IMPR_PRC,Profit Center for Investment Program Positions,,,,,,,,,,,,,,,,,,,,
A_IMPR_VER,Persons Resp. for Investment Program Positions,,,,,,,,,,,,,,,,,,,,
A_IMTP_ART,Program Type for Investment Programs,,,,,,,,,,,,,,,,,,,,
A_IMTP_SYS,System Activities for Program Types,,,,,,,,,,,,,,,,,,,,
A_IM_EIS,Controlling Area for Data Retrieval Program EIS,,,,,,,,,,,,,,,,,,,,
A_MPDMAP,Authorisation object for MPD Mapping Transaction,,,,,,,,,,,,,,,,,,,,
A_M_ANLKL,Asset Classes: Asset Classes,,,,,,,,,,,,,,,,,,,,
A_PERI_BUK,Asset Accounting: Authorizations for Periodic Processing,,,,,,,,,,,,,,,,,,,,
A_S_ANLGR,Group Asset,,,,,,,,,,,,,,,,,,,,
A_S_ANLKL,Asset Master Data Maint: Company Code/Asset Class,,,,,,,,,,,,,,,,,,,,
A_S_GSBER,Asset Master Data Maintenance: Company Code/Business Area,,,,,,,,,,,,,,,,,,,,
A_S_KOSTL,Asset Master Record Maintenance: Company Code/Cost Center,,,,,,,,,,,,,,,,,,,,
A_S_MD,New Asset Master Data Maintenance,,,,,,,,,,,,,,,,,,,,
A_S_VAL,New Asset Master Data Maintenance: Valuation,,,,,,,,,,,,,,,,,,,,
A_S_WERK,Asset Master Data Maintenance: Company Code/Plant,,,,,,,,,,,,,,,,,,,,
A_S_XANLGR,Asset Master Data Maint Company Code/Group Asset,,,,,,,,,,,,,,,,,,,,
A_UO,Fixed Asset Usage Object,,,,,,,,,,,,,,,,,,,,
BCV_ACL,ACL maintenance,,,,,,,,,,,,,,,,,,,,
