Client,ROLE,MASTER_ROLE,DESC
900,ZSG_SD_BL.CANCEL_223,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (EDM Sales/1809)
900,ZSG_SD_BL.CANCEL_224,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (EDM Service/1809)
900,ZSG_SD_BL.CANCEL_225,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (FA Service Centre/1804)
900,ZSG_SD_BL.CANCEL_226,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (ITSS/1812)
900,ZSG_SD_BL.CANCEL_229,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (TS/1813)
900,ZSG_SD_BL.CANCEL_230,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (PUUS/1813)
900,ZSG_SD_BL.CANCEL_232,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (LEVI/1803)
900,ZSG_SD_BL.CANCEL_245,ZSG_SD_BL.CANCEL_XXX,MEAP Cancel Billing Document (ACDC/1814)
900,ZSG_SD_BL.CANCEL_XXX,,MEAP Cancel Billing Document
900,ZSG_SD_BL.DSP_202,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(APCR/1810)
900,ZSG_SD_BL.DSP_203,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(SCPW/1808)
900,ZSG_SD_BL.DSP_205,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(VISM/1803)
900,ZSG_SD_BL.DSP_206,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(VISV/1803)
900,ZSG_SD_BL.DSP_208,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(LEAC/1801)
900,ZSG_SD_BL.DSP_209,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(LERM/1811)
900,ZSG_SD_BL.DSP_210,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(LEHE/1801)
900,ZSG_SD_BL.DSP_213,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(PVSM/1802)
900,ZSG_SD_BL.DSP_214,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(PVPS/1802)
900,ZSG_SD_BL.DSP_215,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(JTSM/1802)
900,ZSG_SD_BL.DSP_218,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FIAS/1806)
900,ZSG_SD_BL.DSP_219,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FIAP/1806)
900,ZSG_SD_BL.DSP_220,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FLVS/1807)
900,ZSG_SD_BL.DSP_221,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FNSM/1805)
900,ZSG_SD_BL.DSP_222,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FNSV/1805)
900,ZSG_SD_BL.DSP_223,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FMSM/1809)
900,ZSG_SD_BL.DSP_224,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FMSV/1809)
900,ZSG_SD_BL.DSP_225,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(FASV/1804)
900,ZSG_SD_BL.DSP_226,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(ITSS/1812)
900,ZSG_SD_BL.DSP_229,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(TS/1813)
900,ZSG_SD_BL.DSP_230,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(PUUS/1813)
900,ZSG_SD_BL.DSP_232,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report(LEVI/1803)
900,ZSG_SD_BL.DSP_245,ZSG_SD_BL.DSP_XXX,MEAP Billing Display and Report (ACDC/1814)
900,ZSG_SD_BL.DSP_XXX,,MEAP Billing Display and Report
900,ZSG_SD_BL.INTF_202,,MEAP APC Billing Interface
900,ZSG_SD_BL.PRO_202,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (APC/1810)
900,ZSG_SD_BL.PRO_203,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (Power Semicon/1808)
900,ZSG_SD_BL.PRO_205,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (VISM/1803)
900,ZSG_SD_BL.PRO_206,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (VISV/1803)
900,ZSG_SD_BL.PRO_208,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (LEAC/1801)
900,ZSG_SD_BL.PRO_209,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (LERM/1811)
900,ZSG_SD_BL.PRO_210,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (LEHE/1801)
900,ZSG_SD_BL.PRO_213,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (PVSM/1802)
900,ZSG_SD_BL.PRO_214,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (PVPS/1802)
900,ZSG_SD_BL.PRO_215,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (JTSM/1802)
900,ZSG_SD_BL.PRO_218,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (Industrial Automation Sales/1806)
900,ZSG_SD_BL.PRO_219,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (Industrial Automation Solutions/1806)
900,ZSG_SD_BL.PRO_220,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (LVS/1807)
900,ZSG_SD_BL.PRO_221,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (CNC Sales & Marketing/1805)
900,ZSG_SD_BL.PRO_222,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (CNC Service/1805)
900,ZSG_SD_BL.PRO_223,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (EDM Sales/1809)
900,ZSG_SD_BL.PRO_224,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (EDM Service/1809)
900,ZSG_SD_BL.PRO_225,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (FA Service Centre/1804)
900,ZSG_SD_BL.PRO_226,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (ITSS/1812)
900,ZSG_SD_BL.PRO_229,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (TS/1813)
900,ZSG_SD_BL.PRO_230,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (PUUS/1813) Debit Memo Only
900,ZSG_SD_BL.PRO_232,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (LEVI/1803)
900,ZSG_SD_BL.PRO_245,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (ACDC/1814)
900,ZSG_SD_BL.PRO_ADMIN,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor ( A&F)
900,ZSG_SD_BL.PRO_INTER,ZSG_SD_BL.PRO_XXX,MEAP Billing Processor (For Logistic Transfer)
900,ZSG_SD_BL.PRO_XXX,,MEAP Billing Processor
900,ZSG_SD_BL.REQCNC_104,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (AMAF/1899 and execute for all div)
900,ZSG_SD_BL.REQCNC_202,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (APC/1810)
900,ZSG_SD_BL.REQCNC_203,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (SCPW/1808)
900,ZSG_SD_BL.REQCNC_205,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (VISM/1803)
900,ZSG_SD_BL.REQCNC_206,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (VISV/1803)
900,ZSG_SD_BL.REQCNC_208,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (LEAC/1801)
900,ZSG_SD_BL.REQCNC_209,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (LERM/1811)
900,ZSG_SD_BL.REQCNC_210,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (LEHE/1801)
900,ZSG_SD_BL.REQCNC_213,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (PVSM/1802)
900,ZSG_SD_BL.REQCNC_214,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (PVPS/1802)
900,ZSG_SD_BL.REQCNC_215,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (JTSM/1802)
900,ZSG_SD_BL.REQCNC_218,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FIAS/1806)
900,ZSG_SD_BL.REQCNC_219,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FIAP/1806)
900,ZSG_SD_BL.REQCNC_220,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FLVS/1807)
900,ZSG_SD_BL.REQCNC_221,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FNSM/1805)
900,ZSG_SD_BL.REQCNC_222,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FNSV/1805)
900,ZSG_SD_BL.REQCNC_223,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FMSM/1809)
900,ZSG_SD_BL.REQCNC_224,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FMSV/1809)
900,ZSG_SD_BL.REQCNC_225,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (FASV/1804)
900,ZSG_SD_BL.REQCNC_226,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (ITSS/1812)
900,ZSG_SD_BL.REQCNC_229,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (TS/1813)
900,ZSG_SD_BL.REQCNC_230,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (PUUS/1813)
900,ZSG_SD_BL.REQCNC_232,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (LEVI/1803)
900,ZSG_SD_BL.REQCNC_245,ZSG_SD_BL.REQCNC_XXX,MEAP Sales Billing Request for Cancellation (ACDC/1814)
900,ZSG_SD_BL.REQCNC_XXX,,MEAP Sales Billing Request for Cancellation
900,ZSG_SD_CM.ADM,,MEAP: Role to maintain admin tables (LE)
900,ZSG_SD_CMIR.ADM_202,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(APCR/1810)
900,ZSG_SD_CMIR.ADM_203,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(SCPW/1808)
900,ZSG_SD_CMIR.ADM_205,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(VISM/1803)
900,ZSG_SD_CMIR.ADM_206,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(VISV/1803)
900,ZSG_SD_CMIR.ADM_208,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(LEAC/1801)
900,ZSG_SD_CMIR.ADM_209,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(LERM/1811)
900,ZSG_SD_CMIR.ADM_210,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(LEHE/1801)
900,ZSG_SD_CMIR.ADM_213,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(PVSM/1802)
900,ZSG_SD_CMIR.ADM_214,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(PVPS/1802)
900,ZSG_SD_CMIR.ADM_215,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(JTSM/1802)
900,ZSG_SD_CMIR.ADM_218,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FIAS/1806)
900,ZSG_SD_CMIR.ADM_219,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FIAP/1806)
900,ZSG_SD_CMIR.ADM_220,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FLVS/1807)
900,ZSG_SD_CMIR.ADM_221,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FNSM/1805)
900,ZSG_SD_CMIR.ADM_222,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FNSV/1805)
900,ZSG_SD_CMIR.ADM_223,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FMSM/1809)
900,ZSG_SD_CMIR.ADM_224,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FMSV/1809)
900,ZSG_SD_CMIR.ADM_225,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(FASV/1804)
900,ZSG_SD_CMIR.ADM_226,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(ITSS/1812)
900,ZSG_SD_CMIR.ADM_229,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(TS/1813)
900,ZSG_SD_CMIR.ADM_230,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(PUUS/1813)
900,ZSG_SD_CMIR.ADM_232,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator(LEVI/1803)
900,ZSG_SD_CMIR.ADM_245,ZSG_SD_CMIR.ADM_XXX,MEAP Customer Material Info Record Master Administrator (ACDC/1814)
900,ZSG_SD_CMIR.ADM_XXX,,MEAP Customer Material Info Record Master Administrator
900,ZSG_SD_CMIR.DSP_202,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(APCR/1810)
900,ZSG_SD_CMIR.DSP_203,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(SCPW/1808)
900,ZSG_SD_CMIR.DSP_205,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(VISM/1803)
900,ZSG_SD_CMIR.DSP_206,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(VISV/1803)
900,ZSG_SD_CMIR.DSP_208,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(LEAC/1801)
900,ZSG_SD_CMIR.DSP_209,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(LERM/1811)
900,ZSG_SD_CMIR.DSP_210,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(LEHE/1801)
900,ZSG_SD_CMIR.DSP_213,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(PVSM/1802)
900,ZSG_SD_CMIR.DSP_214,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(PVPS/1802)
900,ZSG_SD_CMIR.DSP_215,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(JTSM/1802)
900,ZSG_SD_CMIR.DSP_218,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FIAS/1806)
900,ZSG_SD_CMIR.DSP_219,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FIAP/1806)
900,ZSG_SD_CMIR.DSP_220,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FLVS/1807)
900,ZSG_SD_CMIR.DSP_221,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FNSM/1805)
900,ZSG_SD_CMIR.DSP_222,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FNSV/1805)
900,ZSG_SD_CMIR.DSP_223,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FMSM/1809)
900,ZSG_SD_CMIR.DSP_224,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FMSV/1809)
900,ZSG_SD_CMIR.DSP_225,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(FASV/1804)
900,ZSG_SD_CMIR.DSP_226,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(ITSS/1812)
900,ZSG_SD_CMIR.DSP_229,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(TS/1813)
900,ZSG_SD_CMIR.DSP_230,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(PUUS/1813)
900,ZSG_SD_CMIR.DSP_232,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(LEVI/1803)
900,ZSG_SD_CMIR.DSP_245,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report (ACDC/1814)
900,ZSG_SD_CMIR.DSP_XXX,,MEAP Customer Material Info Record Display and Report
900,ZSG_SD_COND.ADM_202,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(APCR/1810)
900,ZSG_SD_COND.ADM_203,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(SCPW/1808)
900,ZSG_SD_COND.ADM_205,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(VISM/1803)
900,ZSG_SD_COND.ADM_206,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(VISV/1803)
900,ZSG_SD_COND.ADM_208,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(LEAC/1801)
900,ZSG_SD_COND.ADM_209,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(LERM/1811)
900,ZSG_SD_COND.ADM_210,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(LEHE/1801)
900,ZSG_SD_COND.ADM_213,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(PVSM/1802)
900,ZSG_SD_COND.ADM_214,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(PVPS/1802)
900,ZSG_SD_COND.ADM_215,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(JTSM/1802)
900,ZSG_SD_COND.ADM_218,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FIAS/1806)
900,ZSG_SD_COND.ADM_218PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FIAS/1806)
900,ZSG_SD_COND.ADM_219,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FIAP/1806)
900,ZSG_SD_COND.ADM_219PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FIAP/1806)
900,ZSG_SD_COND.ADM_220,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FLVS/1807)
900,ZSG_SD_COND.ADM_220PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FLVS/1807)
900,ZSG_SD_COND.ADM_221,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FNSM/1805)
900,ZSG_SD_COND.ADM_221PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FNSM/1805)
900,ZSG_SD_COND.ADM_222,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FNSV/1805)
900,ZSG_SD_COND.ADM_222PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FNSV/1805)
900,ZSG_SD_COND.ADM_223,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FMSM/1809)
900,ZSG_SD_COND.ADM_223PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FMSM/1809)
900,ZSG_SD_COND.ADM_224,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FMSV/1809)
900,ZSG_SD_COND.ADM_224PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FMSV/1809)
900,ZSG_SD_COND.ADM_225,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FASV/1804)
900,ZSG_SD_COND.ADM_225PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FASV/1804)
900,ZSG_SD_COND.ADM_226,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(ITSS/1812)
900,ZSG_SD_COND.ADM_229,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(TS/1813)
900,ZSG_SD_COND.ADM_232,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(LEVI/1803)
900,ZSG_SD_COND.ADM_XXX,,MEAP Sales Condition Master Administrator
900,ZSG_SD_COND.BTCADM_222,,(Obsolete)MEAP Sales Condition Batch Program Administrator (FNSV/1805)
900,ZSG_SD_COND.BTCADM_224,,(Obsolete)MEAP Sales Condition Batch Program Administrator (FMSV/1809)
900,ZSG_SD_COND.BTCADM_225,,(Obsolete)MEAP Sales Condition Batch Program Administrator (FASV/1804)
900,ZSG_SD_COND.DSP_202,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (APC/1810)
900,ZSG_SD_COND.DSP_203,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (Power Semicon/1808)
900,ZSG_SD_COND.DSP_205,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (VISM/1803)
900,ZSG_SD_COND.DSP_206,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (VISV/1803)
900,ZSG_SD_COND.DSP_208,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LEAC/1801)
900,ZSG_SD_COND.DSP_209,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LERM/1811)
900,ZSG_SD_COND.DSP_210,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LEHE/1801)
900,ZSG_SD_COND.DSP_211,ZSG_SD_COND.DSP_XXX,ZSG_SD_COND.DSP_202
900,ZSG_SD_COND.DSP_213,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (PVSM/1802)
900,ZSG_SD_COND.DSP_214,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (PVPS/1802)
900,ZSG_SD_COND.DSP_215,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (JTSM/1802)
900,ZSG_SD_COND.DSP_218,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (Industrial Automation Sales/1806)
900,ZSG_SD_COND.DSP_219,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (Industrial Automation Solution/1806)
900,ZSG_SD_COND.DSP_220,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LVS/1807)
900,ZSG_SD_COND.DSP_221,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (CNC Sales & Marketing/1805)
900,ZSG_SD_COND.DSP_222,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (CNC Service/1805)
900,ZSG_SD_COND.DSP_223,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (EDM Sales/1809)
900,ZSG_SD_COND.DSP_224,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (EDM Service/1809)
900,ZSG_SD_COND.DSP_225,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (FA Service Centre/1804)
900,ZSG_SD_COND.DSP_226,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ITSS/1812)
900,ZSG_SD_COND.DSP_229,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (TS/1813)
900,ZSG_SD_COND.DSP_232,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LEVI/1803)
900,ZSG_SD_COND.DSP_XXX,,MEAP Sales Condition Display and Report
900,ZSG_SD_COND.UPL_202,ZSG_SD_COND.UPL_XXX,MEAP Sales Condition Upload Program Administrator (APCR/1810)
900,ZSG_SD_COND.UPL_202ZPRB,ZSG_SD_COND.UPL_XXX,MEAP Sales Condition ZPRB Upload Program Administrator (APCR/1810)
900,ZSG_SD_COND.UPL_222PR00,ZSG_SD_COND.UPL_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FCNC/1805)
900,ZSG_SD_COND.UPL_224PR00,ZSG_SD_COND.UPL_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FMSV/1809)
900,ZSG_SD_COND.UPL_225PR00,ZSG_SD_COND.UPL_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FASV/1804)
900,ZSG_SD_COND.UPL_XXX,,MEAP Sales Condition Upload Program Administrator
900,ZSG_SD_DO.DSP_XXX,,MEAP Delivery Order Display and Report
900,ZSG_SD_DO.PRO_202,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (APC/1810)
900,ZSG_SD_DO.PRO_203,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (Power Semicon/1808)
900,ZSG_SD_DO.PRO_205,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (VISM/1803)
900,ZSG_SD_DO.PRO_206,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (VISV/1803)
900,ZSG_SD_DO.PRO_208,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (LEAC/1801)
900,ZSG_SD_DO.PRO_209,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (LERM/1811)
900,ZSG_SD_DO.PRO_210,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (LEHE/1801)
900,ZSG_SD_DO.PRO_213,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (PVSM/1802)
900,ZSG_SD_DO.PRO_214,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (PVPS/1802)
900,ZSG_SD_DO.PRO_215,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (JTSM/1802)
900,ZSG_SD_DO.PRO_218,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (Industrial Automation Sales/1806)
900,ZSG_SD_DO.PRO_219,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (Industrial Automation Solution/1806)
900,ZSG_SD_DO.PRO_220,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (LVS/1807)
900,ZSG_SD_DO.PRO_221,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (CNC Sales & Marketing/1805)
900,ZSG_SD_DO.PRO_222,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (CNC Service/1805)
900,ZSG_SD_DO.PRO_223,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (EDM Sales/1809)
900,ZSG_SD_DO.PRO_224,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (EDM Service/1809)
900,ZSG_SD_DO.PRO_225,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (FA Service Centre/1804)
900,ZSG_SD_DO.PRO_226,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (ITSS/1812)
900,ZSG_SD_DO.PRO_229,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (TS/1813)
900,ZSG_SD_DO.PRO_232,ZSG_SD_DO.PRO_XXX,MEAP Delivery Order Processor (LEVI/1803)
900,ZSG_SD_DO.PRO_XXX,,MEAP Delivery Order Processor
900,ZSG_SD_LA.PRO_202,ZSG_SD_LA.PRO_XXX,MEAP License Data Processor(APCR/1810)
